code,description
P783,Conditions originating in perinatal period (P783)
P789,Conditions originating in perinatal period (P789)
P529,Conditions originating in perinatal period (P529)
P832,Conditions originating in perinatal period (P832)
Q030,Congenital malformations (Q030)
Q02,Congenital malformations (Q02)
Q019,Congenital malformations (Q019)
Q012,Congenital malformations (Q012)
Q000,Congenital malformations (Q000)
P968,Conditions originating in perinatal period (P968)
P960,Conditions originating in perinatal period (P960)
P948,Conditions originating in perinatal period (P948)
W024,External causes - accidental (W024)
P941,Conditions originating in perinatal period (P941)
P929,Conditions originating in perinatal period (P929)
P918,Conditions originating in perinatal period (P918)
P916,Conditions originating in perinatal period (P916)
P912,Conditions originating in perinatal period (P912)
P911,Conditions originating in perinatal period (P911)
P910,Conditions originating in perinatal period (P910)
P90,Conditions originating in perinatal period (P90)
P543,Conditions originating in perinatal period (P543)
P528,Conditions originating in perinatal period (P528)
Q038,Congenital malformations (Q038)
P353,Conditions originating in perinatal period (P353)
P351,Conditions originating in perinatal period (P351)
P350,Conditions originating in perinatal period (P350)
P298,Conditions originating in perinatal period (P298)
P294,Conditions originating in perinatal period (P294)
P293,Conditions originating in perinatal period (P293)
P292,Conditions originating in perinatal period (P292)
P291,Conditions originating in perinatal period (P291)
P290,Conditions originating in perinatal period (P290)
P289,Conditions originating in perinatal period (P289)
P288,Conditions originating in perinatal period (P288)
P285,Conditions originating in perinatal period (P285)
P284,Conditions originating in perinatal period (P284)
P281,Conditions originating in perinatal period (P281)
P280,Conditions originating in perinatal period (P280)
P279,Conditions originating in perinatal period (P279)
P278,Conditions originating in perinatal period (P278)
P271,Conditions originating in perinatal period (P271)
P352,Conditions originating in perinatal period (P352)
P358,Conditions originating in perinatal period (P358)
P524,Conditions originating in perinatal period (P524)
P359,Conditions originating in perinatal period (P359)
P523,Conditions originating in perinatal period (P523)
P522,Conditions originating in perinatal period (P522)
P501,Conditions originating in perinatal period (P501)
P399,Conditions originating in perinatal period (P399)
P398,Conditions originating in perinatal period (P398)
P393,Conditions originating in perinatal period (P393)
P378,Conditions originating in perinatal period (P378)
P375,Conditions originating in perinatal period (P375)
P372,Conditions originating in perinatal period (P372)
P371,Conditions originating in perinatal period (P371)
P369,Bacterial sepsis of newborn (P369)
P368,Bacterial sepsis of newborn (P368)
P364,Bacterial sepsis of newborn (P364)
P363,Bacterial sepsis of newborn (P363)
P362,Bacterial sepsis of newborn (P362)
P361,Bacterial sepsis of newborn (P361)
P360,Bacterial sepsis of newborn (P360)
Q031,Congenital malformations (Q031)
Q039,Congenital malformations (Q039)
O019,"Pregnancy, childbirth and puerperium (O019)"
Q246,Congenital malformations (Q246)
Q244,Congenital malformations (Q244)
Q243,Congenital malformations (Q243)
Q242,Congenital malformations (Q242)
Q240,Congenital malformations (Q240)
Q239,Congenital malformations (Q239)
Q238,Congenital malformations (Q238)
Q234,Congenital malformations (Q234)
Q233,Congenital malformations (Q233)
Q232,Congenital malformations (Q232)
Q231,Congenital malformations (Q231)
Q230,Congenital malformations (Q230)
Q229,Congenital malformations (Q229)
Q228,Congenital malformations (Q228)
Q226,Congenital malformations (Q226)
Q225,Congenital malformations (Q225)
Q224,Congenital malformations (Q224)
Q223,Congenital malformations (Q223)
Q245,Congenital malformations (Q245)
Q248,Congenital malformations (Q248)
Q221,Congenital malformations (Q221)
Q249,Congenital malformations (Q249)
Q269,Congenital malformations (Q269)
Q268,Congenital malformations (Q268)
Q266,Congenital malformations (Q266)
Q265,Congenital malformations (Q265)
Q264,Congenital malformations (Q264)
Q263,Congenital malformations (Q263)
Q262,Congenital malformations (Q262)
Q259,Congenital malformations of great arteries (Q259)
Q258,Congenital malformations of great arteries (Q258)
Q257,Congenital malformations of great arteries (Q257)
Q256,Congenital malformations of great arteries (Q256)
Q255,Congenital malformations of great arteries (Q255)
Q254,Congenital malformations of great arteries (Q254)
Q253,Congenital malformations of great arteries (Q253)
Q252,Congenital malformations of great arteries (Q252)
Q251,Congenital malformations of great arteries (Q251)
Q250,Congenital malformations of great arteries (Q250)
Q222,Congenital malformations (Q222)
Q220,Congenital malformations (Q220)
Q040,Congenital malformations (Q040)
Q079,Congenital malformations (Q079)
Q070,Congenital malformations (Q070)
Q069,Congenital malformations (Q069)
Q068,Congenital malformations (Q068)
Q061,Congenital malformations (Q061)
Q059,Congenital malformations (Q059)
Q056,Congenital malformations (Q056)
Q054,Congenital malformations (Q054)
Q053,Congenital malformations (Q053)
Q052,Congenital malformations (Q052)
Q051,Congenital malformations (Q051)
Q049,Congenital malformations (Q049)
Q048,Congenital malformations (Q048)
Q046,Congenital malformations (Q046)
Q045,Congenital malformations (Q045)
Q044,Congenital malformations (Q044)
Q043,Congenital malformations (Q043)
Q042,Congenital malformations (Q042)
Q078,Congenital malformations (Q078)
Q158,Congenital malformations (Q158)
Q219,Congenital malformations of cardiac septa (Q219)
Q180,Congenital malformations (Q180)
Q218,Congenital malformations of cardiac septa (Q218)
Q214,Congenital malformations of cardiac septa (Q214)
Q213,Congenital malformations of cardiac septa (Q213)
Q212,Congenital malformations of cardiac septa (Q212)
Q211,Congenital malformations of cardiac septa (Q211)
Q210,Congenital malformations of cardiac septa (Q210)
Q209,Congenital malformations (Q209)
Q208,Congenital malformations (Q208)
Q206,Congenital malformations (Q206)
Q205,Congenital malformations (Q205)
Q204,Congenital malformations (Q204)
Q203,Congenital malformations (Q203)
Q202,Congenital malformations (Q202)
Q201,Congenital malformations (Q201)
Q200,Congenital malformations (Q200)
Q189,Congenital malformations (Q189)
Q188,Congenital malformations (Q188)
P269,Conditions originating in perinatal period (P269)
P268,Conditions originating in perinatal period (P268)
P251,Conditions originating in perinatal period (P251)
O679,"Pregnancy, childbirth and puerperium (O679)"
O622,"Pregnancy, childbirth and puerperium (O622)"
O60,"Pregnancy, childbirth and puerperium (O60)"
O469,"Pregnancy, childbirth and puerperium (O469)"
O468,"Pregnancy, childbirth and puerperium (O468)"
O459,"Pregnancy, childbirth and puerperium (O459)"
O450,"Pregnancy, childbirth and puerperium (O450)"
O441,"Pregnancy, childbirth and puerperium (O441)"
O438,"Pregnancy, childbirth and puerperium (O438)"
O432,"Pregnancy, childbirth and puerperium (O432)"
O429,"Pregnancy, childbirth and puerperium (O429)"
O411,"Pregnancy, childbirth and puerperium (O411)"
O365,"Pregnancy, childbirth and puerperium (O365)"
O364,"Pregnancy, childbirth and puerperium (O364)"
O362,"Pregnancy, childbirth and puerperium (O362)"
O342,"Pregnancy, childbirth and puerperium (O342)"
O330,"Pregnancy, childbirth and puerperium (O330)"
O321,"Pregnancy, childbirth and puerperium (O321)"
O670,"Pregnancy, childbirth and puerperium (O670)"
O689,"Pregnancy, childbirth and puerperium (O689)"
O268,"Pregnancy, childbirth and puerperium (O268)"
O700,"Pregnancy, childbirth and puerperium (O700)"
O759,"Pregnancy, childbirth and puerperium (O759)"
O758,"Pregnancy, childbirth and puerperium (O758)"
O756,"Pregnancy, childbirth and puerperium (O756)"
O754,"Pregnancy, childbirth and puerperium (O754)"
O753,"Pregnancy, childbirth and puerperium (O753)"
O746,"Pregnancy, childbirth and puerperium (O746)"
O743,"Pregnancy, childbirth and puerperium (O743)"
O742,"Pregnancy, childbirth and puerperium (O742)"
O741,"Pregnancy, childbirth and puerperium (O741)"
O730,"Pregnancy, childbirth and puerperium (O730)"
O723,Postpartum haemorrhage (O723)
O722,Postpartum haemorrhage (O722)
O721,Postpartum haemorrhage (O721)
O720,Postpartum haemorrhage (O720)
O712,"Pregnancy, childbirth and puerperium (O712)"
O711,"Pregnancy, childbirth and puerperium (O711)"
O702,"Pregnancy, childbirth and puerperium (O702)"
O300,"Pregnancy, childbirth and puerperium (O300)"
O266,"Pregnancy, childbirth and puerperium (O266)"
P250,Conditions originating in perinatal period (P250)
O141,"Pregnancy, childbirth and puerperium (O141)"
O13,"Pregnancy, childbirth and puerperium (O13)"
O109,"Pregnancy, childbirth and puerperium (O109)"
O088,"Pregnancy, childbirth and puerperium (O088)"
O082,"Pregnancy, childbirth and puerperium (O082)"
