code,description,source_file,icd_version
7519,Other congenital anomalies of digestive system - Unspecified anomalies of digestive system,icd9_c.xls,ICD-9c (1994-2000)
7520,Congenital anomalies of genital organs - Anomalies of ovaries,icd9_c.xls,ICD-9c (1994-2000)
7521,Congenital anomalies of genital organs - Anomalies of fallopian tubes and broad ligaments,icd9_c.xls,ICD-9c (1994-2000)
7522,Congenital anomalies of genital organs - Doubling of uterus,icd9_c.xls,ICD-9c (1994-2000)
7523,Congenital anomalies of genital organs - Other anomalies of uterus,icd9_c.xls,ICD-9c (1994-2000)
7524,"Congenital anomalies of genital organs - Anomalies of cervix, vagina and external female genitalia",icd9_c.xls,ICD-9c (1994-2000)
7525,Congenital anomalies of genital organs - Undescended testicle,icd9_c.xls,ICD-9c (1994-2000)
7526,Congenital anomalies of genital organs - Hypospadias and epispadias,icd9_c.xls,ICD-9c (1994-2000)
7527,Congenital anomalies of genital organs - Indeterminate sex and pseudohermaphroditism,icd9_c.xls,ICD-9c (1994-2000)
7528,Congenital anomalies of genital organs - Other specified anomalies of genital organs,icd9_c.xls,ICD-9c (1994-2000)
7529,Congenital anomalies of genital organs - Unspecified anomalies of genital organs,icd9_c.xls,ICD-9c (1994-2000)
7530,Congenital anomalies of urinary system - Renal agenesis and dysgenesis,icd9_c.xls,ICD-9c (1994-2000)
7531,Congenital anomalies of urinary system - Cystic kidney disease,icd9_c.xls,ICD-9c (1994-2000)
7532,Congenital anomalies of urinary system - Obstructive defects of renal pelvis and ureter,icd9_c.xls,ICD-9c (1994-2000)
7533,Congenital anomalies of urinary system - Other specified anomalies of kidney,icd9_c.xls,ICD-9c (1994-2000)
7534,Congenital anomalies of urinary system - Other specified anomalies of ureter,icd9_c.xls,ICD-9c (1994-2000)
7535,Congenital anomalies of urinary system - Exstrophy of urinary bladder,icd9_c.xls,ICD-9c (1994-2000)
7536,Congenital anomalies of urinary system - Atresia and stenosis of urethra and bladder neck,icd9_c.xls,ICD-9c (1994-2000)
7537,Congenital anomalies of urinary system - Anomalies of urachus,icd9_c.xls,ICD-9c (1994-2000)
7538,Congenital anomalies of urinary system - Other specified anomalies of bladder and urethra,icd9_c.xls,ICD-9c (1994-2000)
7539,Congenital anomalies of urinary system - Unspecified anomalies of urinary system,icd9_c.xls,ICD-9c (1994-2000)
7540,"Certain congenital musculoskeletal deformities - Of skull, face and jaw",icd9_c.xls,ICD-9c (1994-2000)
7541,Certain congenital musculoskeletal deformities - Of sternocleidomastoid muscle,icd9_c.xls,ICD-9c (1994-2000)
7542,Certain congenital musculoskeletal deformities - Of spine,icd9_c.xls,ICD-9c (1994-2000)
7543,Certain congenital musculoskeletal deformities - Congenital dislocation of hip,icd9_c.xls,ICD-9c (1994-2000)
7544,Certain congenital musculoskeletal deformities - Congenital genu recurvatum and bowing of long bones of leg,icd9_c.xls,ICD-9c (1994-2000)
7545,Certain congenital musculoskeletal deformities - Varus deformities of feet,icd9_c.xls,ICD-9c (1994-2000)
7546,Certain congenital musculoskeletal deformities - Valgus deformities of feet,icd9_c.xls,ICD-9c (1994-2000)
7547,Certain congenital musculoskeletal deformities - Other deformities of feet,icd9_c.xls,ICD-9c (1994-2000)
7548,Certain congenital musculoskeletal deformities - Other specified,icd9_c.xls,ICD-9c (1994-2000)
7550,Other congenital anomalies of limbs - Polydactyly,icd9_c.xls,ICD-9c (1994-2000)
7551,Other congenital anomalies of limbs - Syndactyly,icd9_c.xls,ICD-9c (1994-2000)
7552,Other congenital anomalies of limbs - Reduction deformities of upper limb,icd9_c.xls,ICD-9c (1994-2000)
7553,Other congenital anomalies of limbs - Reduction deformities of lower limb,icd9_c.xls,ICD-9c (1994-2000)
7554,"Other congenital anomalies of limbs - Reduction deformities, unspecified limb",icd9_c.xls,ICD-9c (1994-2000)
7555,"Other congenital anomalies of limbs - Other anomalies of upper limb, including shoulder girdle",icd9_c.xls,ICD-9c (1994-2000)
7556,"Other congenital anomalies of limbs - Other anomalies of lower limb, including pelvic girdle",icd9_c.xls,ICD-9c (1994-2000)
7558,Other congenital anomalies of limbs - Other specified anomalies of unspecified limb,icd9_c.xls,ICD-9c (1994-2000)
7559,Other congenital anomalies of limbs - Unspecified anomalies of unspecified limb,icd9_c.xls,ICD-9c (1994-2000)
7560,Other congenital musculoskeletal anomalies - Anomalies of skull and face bones,icd9_c.xls,ICD-9c (1994-2000)
7561,Other congenital musculoskeletal anomalies - Anomalies of spine,icd9_c.xls,ICD-9c (1994-2000)
7562,Other congenital musculoskeletal anomalies - Cervical rib,icd9_c.xls,ICD-9c (1994-2000)
7563,Other congenital musculoskeletal anomalies - Other anomalies of ribs and sternum,icd9_c.xls,ICD-9c (1994-2000)
7564,Other congenital musculoskeletal anomalies - Chondrodystrophy,icd9_c.xls,ICD-9c (1994-2000)
7565,Other congenital musculoskeletal anomalies - Osteodystrophies,icd9_c.xls,ICD-9c (1994-2000)
7566,Other congenital musculoskeletal anomalies - Anomalies of diaphragm,icd9_c.xls,ICD-9c (1994-2000)
7567,Other congenital musculoskeletal anomalies - Anomalies of abdominal wall,icd9_c.xls,ICD-9c (1994-2000)
7568,"Other congenital musculoskeletal anomalies - Other specified anomalies of muscle, tendon, fascia and connective tissue",icd9_c.xls,ICD-9c (1994-2000)
7569,Other congenital musculoskeletal anomalies - Unspecified anomalies of musculoskeletal system,icd9_c.xls,ICD-9c (1994-2000)
7570,Congenital anomalies of the integument - Hereditary oedema of legs,icd9_c.xls,ICD-9c (1994-2000)
7571,Congenital anomalies of the integument - Ichthyosis congenita,icd9_c.xls,ICD-9c (1994-2000)
7572,Congenital anomalies of the integument - Dermatoglyphic anomalies,icd9_c.xls,ICD-9c (1994-2000)
7573,Congenital anomalies of the integument - Other specified anomalies of skin,icd9_c.xls,ICD-9c (1994-2000)
7574,Congenital anomalies of the integument - Specified anomalies of hair,icd9_c.xls,ICD-9c (1994-2000)
7575,Congenital anomalies of the integument - Specified anomalies of nails,icd9_c.xls,ICD-9c (1994-2000)
7576,Congenital anomalies of the integument - Specified anomalies of breast,icd9_c.xls,ICD-9c (1994-2000)
7578,Congenital anomalies of the integument - Other specified anomalies of the integument,icd9_c.xls,ICD-9c (1994-2000)
7579,Congenital anomalies of the integument - Unspecified anomalies of the integument,icd9_c.xls,ICD-9c (1994-2000)
7580,Chromosomal anomalies - Down's syndrome,icd9_c.xls,ICD-9c (1994-2000)
7581,Chromosomal anomalies - Patau's syndrome,icd9_c.xls,ICD-9c (1994-2000)
7582,Chromosomal anomalies - Edwards's syndrome,icd9_c.xls,ICD-9c (1994-2000)
7583,Chromosomal anomalies - Autosomal deletion syndromes,icd9_c.xls,ICD-9c (1994-2000)
7584,Chromosomal anomalies - Balanced autosomal translocation in normal individual,icd9_c.xls,ICD-9c (1994-2000)
7585,Chromosomal anomalies - Other conditions due to autosomal anomalies,icd9_c.xls,ICD-9c (1994-2000)
7586,Chromosomal anomalies - Gonadal dysgenesis,icd9_c.xls,ICD-9c (1994-2000)
7587,Chromosomal anomalies - Klinefelter's syndrome,icd9_c.xls,ICD-9c (1994-2000)
7588,Chromosomal anomalies - Other conditions due to sex chromosome anomalies,icd9_c.xls,ICD-9c (1994-2000)
7589,Chromosomal anomalies - Conditions due to anomaly of unspecified chromosome,icd9_c.xls,ICD-9c (1994-2000)
7590,Other and unspecified congenital anomalies - Anomalies of spleen,icd9_c.xls,ICD-9c (1994-2000)
7591,Other and unspecified congenital anomalies - Anomalies of adrenal gland,icd9_c.xls,ICD-9c (1994-2000)
7592,Other and unspecified congenital anomalies - Anomalies of other endocrine glands,icd9_c.xls,ICD-9c (1994-2000)
7593,Other and unspecified congenital anomalies - Situs inversus,icd9_c.xls,ICD-9c (1994-2000)
7594,Other and unspecified congenital anomalies - Conjoined twins,icd9_c.xls,ICD-9c (1994-2000)
7595,Other and unspecified congenital anomalies - Tuberous sclerosis,icd9_c.xls,ICD-9c (1994-2000)
7596,"Other and unspecified congenital anomalies - Other hamartoses, not elsewhere classified",icd9_c.xls,ICD-9c (1994-2000)
7597,"Other and unspecified congenital anomalies - Multiple congenital anomalies, so described",icd9_c.xls,ICD-9c (1994-2000)
7598,Other and unspecified congenital anomalies - Other specified anomalies,icd9_c.xls,ICD-9c (1994-2000)
7599,"Other and unspecified congenital anomalies - Congenital anomaly, unspecified",icd9_c.xls,ICD-9c (1994-2000)
7600,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal hypertensive disorders,icd9_c.xls,ICD-9c (1994-2000)
7601,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal renal and urinary tract diseases,icd9_c.xls,ICD-9c (1994-2000)
7602,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal infections,icd9_c.xls,ICD-9c (1994-2000)
7603,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Other chronic maternal circulatory and respiratory diseases,icd9_c.xls,ICD-9c (1994-2000)
7604,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal nutritional disorders,icd9_c.xls,ICD-9c (1994-2000)
7605,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal injury,icd9_c.xls,ICD-9c (1994-2000)
7606,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Surgical operation on mother,icd9_c.xls,ICD-9c (1994-2000)
7607,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Noxious influences transmitted via placenta or breast milk,icd9_c.xls,ICD-9c (1994-2000)
7608,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Other,icd9_c.xls,ICD-9c (1994-2000)
7609,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Unspecified,icd9_c.xls,ICD-9c (1994-2000)
7610,Fetus or newborn affected by maternal complications of pregnancy - Incompetent cervix,icd9_c.xls,ICD-9c (1994-2000)
7611,Fetus or newborn affected by maternal complications of pregnancy - Premature rupture of membranes,icd9_c.xls,ICD-9c (1994-2000)
7612,Fetus or newborn affected by maternal complications of pregnancy - Oligohydramnios,icd9_c.xls,ICD-9c (1994-2000)
7613,Fetus or newborn affected by maternal complications of pregnancy - Polyhydramnios,icd9_c.xls,ICD-9c (1994-2000)
7614,Fetus or newborn affected by maternal complications of pregnancy - Ectopic pregnancy,icd9_c.xls,ICD-9c (1994-2000)
7615,Fetus or newborn affected by maternal complications of pregnancy - Multiple pregnancy,icd9_c.xls,ICD-9c (1994-2000)
7616,Fetus or newborn affected by maternal complications of pregnancy - Maternal death,icd9_c.xls,ICD-9c (1994-2000)
7617,Fetus or newborn affected by maternal complications of pregnancy - Malpresentation before labour,icd9_c.xls,ICD-9c (1994-2000)
7618,Fetus or newborn affected by maternal complications of pregnancy - Other,icd9_c.xls,ICD-9c (1994-2000)
7619,Fetus or newborn affected by maternal complications of pregnancy - Unspecified,icd9_c.xls,ICD-9c (1994-2000)
7620,Fetus or newborn affected by complications of placenta cord and membranes - Placenta praevia,icd9_c.xls,ICD-9c (1994-2000)
7621,Fetus or newborn affected by complications of placenta cord and membranes - Other forms of placental separation and haemorrhage,icd9_c.xls,ICD-9c (1994-2000)
7622,Fetus or newborn affected by complications of placenta cord and membranes - Other and unspecified morphological and functional abnormalities of placenta,icd9_c.xls,ICD-9c (1994-2000)
7623,Fetus or newborn affected by complications of placenta cord and membranes - Placental transfusion syndromes,icd9_c.xls,ICD-9c (1994-2000)
7624,Fetus or newborn affected by complications of placenta cord and membranes - Prolapsed cord,icd9_c.xls,ICD-9c (1994-2000)
7625,Fetus or newborn affected by complications of placenta cord and membranes - Other compression of umbilical cord,icd9_c.xls,ICD-9c (1994-2000)
7626,Fetus or newborn affected by complications of placenta cord and membranes - Other and unspecified conditions of umbilical cord,icd9_c.xls,ICD-9c (1994-2000)
7627,Fetus or newborn affected by complications of placenta cord and membranes - Chorioamnionitis,icd9_c.xls,ICD-9c (1994-2000)
7628,Fetus or newborn affected by complications of placenta cord and membranes - Other abnormalities of chorion and amnion,icd9_c.xls,ICD-9c (1994-2000)
7629,Fetus or newborn affected by complications of placenta cord and membranes - Unspecified abnormality of chorion and amnion,icd9_c.xls,ICD-9c (1994-2000)
7630,Fetus or newborn affected by other complications of labour and delivery - Breech delivery and extraction,icd9_c.xls,ICD-9c (1994-2000)
7631,"Fetus or newborn affected by other complications of labour and delivery - Other malpresentation, malposition and disproportion during labour and delivery",icd9_c.xls,ICD-9c (1994-2000)
7632,Fetus or newborn affected by other complications of labour and delivery - Forceps delivery,icd9_c.xls,ICD-9c (1994-2000)
7633,Fetus or newborn affected by other complications of labour and delivery - Delivery by vacuum extractor,icd9_c.xls,ICD-9c (1994-2000)
7634,Fetus or newborn affected by other complications of labour and delivery - Caesarean delivery,icd9_c.xls,ICD-9c (1994-2000)
7635,Fetus or newborn affected by other complications of labour and delivery - Maternal anaesthesia and analgesia,icd9_c.xls,ICD-9c (1994-2000)
7636,Fetus or newborn affected by other complications of labour and delivery - Precipitate delivery,icd9_c.xls,ICD-9c (1994-2000)
7637,Fetus or newborn affected by other complications of labour and delivery - Abnormal uterine contractions,icd9_c.xls,ICD-9c (1994-2000)
7638,Fetus or newborn affected by other complications of labour and delivery - Other complications of labour and delivery,icd9_c.xls,ICD-9c (1994-2000)
7639,Fetus or newborn affected by other complications of labour and delivery - Unspecified,icd9_c.xls,ICD-9c (1994-2000)
7640,Slow fetal growth and fetal malnutrition - Light-for-dates without mention of fetal malnutrition,icd9_c.xls,ICD-9c (1994-2000)
7641,Slow fetal growth and fetal malnutrition - Light-for-dates with signs of fetal malnutrition,icd9_c.xls,ICD-9c (1994-2000)
7642,"Slow fetal growth and fetal malnutrition - Fetal malnutrition without mention of ""light-for-dates""",icd9_c.xls,ICD-9c (1994-2000)
7649,"Slow fetal growth and fetal malnutrition - Fetal growth retardation, unspecified",icd9_c.xls,ICD-9c (1994-2000)
7650,Disorders relating to short gestation and unspecified low birthweight - Extreme immaturity,icd9_c.xls,ICD-9c (1994-2000)
7651,Disorders relating to short gestation and unspecified low birthweight - Other preterm infants,icd9_c.xls,ICD-9c (1994-2000)
7660,Disorders relating to long gestation and high birthweight - Exceptionally large baby,icd9_c.xls,ICD-9c (1994-2000)
7661,"Disorders relating to long gestation and high birthweight - Other ""heavy-for-dates"" infants",icd9_c.xls,ICD-9c (1994-2000)
7662,"Disorders relating to long gestation and high birthweight - Post-term infant, not ""heavy-for-dates""",icd9_c.xls,ICD-9c (1994-2000)
7670,Birth trauma - Subdural and cerebral haemorrhage,icd9_c.xls,ICD-9c (1994-2000)
7671,Birth trauma - Injuries to scalp,icd9_c.xls,ICD-9c (1994-2000)
7672,Birth trauma - Fracture of clavicle,icd9_c.xls,ICD-9c (1994-2000)
7673,Birth trauma - Other injuries to skeleton,icd9_c.xls,ICD-9c (1994-2000)
7674,Birth trauma - Injury to spine and spinal cord,icd9_c.xls,ICD-9c (1994-2000)
7675,Birth trauma - Facial nerve injury,icd9_c.xls,ICD-9c (1994-2000)
7676,Birth trauma - Injury to brachial plexus,icd9_c.xls,ICD-9c (1994-2000)
7677,Birth trauma - Other cranial and peripheral nerve injuries,icd9_c.xls,ICD-9c (1994-2000)
7678,Birth trauma - Other,icd9_c.xls,ICD-9c (1994-2000)
7679,Birth trauma - Unspecified,icd9_c.xls,ICD-9c (1994-2000)
7680,Intrauterine hypoxia and birth asphyxia - Fetal death from asphyxia or anoxia before onset of labour or at unspecified time,icd9_c.xls,ICD-9c (1994-2000)
7681,Intrauterine hypoxia and birth asphyxia - Fetal death from asphyxia or anoxia during labour,icd9_c.xls,ICD-9c (1994-2000)
7682,"Intrauterine hypoxia and birth asphyxia - Fetal distress before onset of labour, in liveborn infant",icd9_c.xls,ICD-9c (1994-2000)
7683,"Intrauterine hypoxia and birth asphyxia - Fetal distress first noted during labour, in liveborn infant",icd9_c.xls,ICD-9c (1994-2000)
7684,"Intrauterine hypoxia and birth asphyxia - Fetal distress, unspecified, in liveborn infant",icd9_c.xls,ICD-9c (1994-2000)
7685,Intrauterine hypoxia and birth asphyxia - Severe birth asphyxia,icd9_c.xls,ICD-9c (1994-2000)
7686,Intrauterine hypoxia and birth asphyxia - Mild or moderate birth asphyxia,icd9_c.xls,ICD-9c (1994-2000)
7689,Intrauterine hypoxia and birth asphyxia - Unspecified birth asphyxia in liveborn infant,icd9_c.xls,ICD-9c (1994-2000)
7690,Respiratory distress syndrome - Respiratory distress syndrome,icd9_c.xls,ICD-9c (1994-2000)
