code,icd_version,original_description,harmonized_category,harmonized_category_name,classification_confidence
7847,ICD-9b (1985-1993),Symptoms involving head and neck - Epistaxis,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7848,ICD-9b (1985-1993),Symptoms involving head and neck - Haemorrhage from throat,circulatory,Diseases of the Circulatory System,medium
7849,ICD-9b (1985-1993),Symptoms involving head and neck - Other,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7850,ICD-9b (1985-1993),"Symptoms involving cardiovascular system - Tachycardia, unspecified",ill_defined,"Symptoms, Signs and Ill-Defined Conditions",high
7851,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Palpitations,circulatory,Diseases of the Circulatory System,medium
7852,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Functional and undiagnosed cardiac murmurs,circulatory,Diseases of the Circulatory System,high
7853,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Other abnormal heart sounds,circulatory,Diseases of the Circulatory System,high
7854,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Gangrene,circulatory,Diseases of the Circulatory System,high
7855,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Shock without mention of trauma,circulatory,Diseases of the Circulatory System,medium
7856,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Enlargement of lymph nodes,circulatory,Diseases of the Circulatory System,medium
7859,ICD-9b (1985-1993),Symptoms involving cardiovascular system - Other,circulatory,Diseases of the Circulatory System,medium
7860,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Dyspnoea and respiratory abnormalities,respiratory,Diseases of the Respiratory System,medium
7861,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Stridor,respiratory,Diseases of the Respiratory System,medium
7862,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Cough,respiratory,Diseases of the Respiratory System,medium
7863,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Haemoptysis,respiratory,Diseases of the Respiratory System,medium
7864,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Abnormal sputum,respiratory,Diseases of the Respiratory System,medium
7865,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Chest pain,respiratory,Diseases of the Respiratory System,medium
7866,ICD-9b (1985-1993),"Symptoms involving respiratory system and other chest symptoms - Swelling, mass or lump in chest",respiratory,Diseases of the Respiratory System,medium
7867,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Abnormal chest sounds,respiratory,Diseases of the Respiratory System,medium
7868,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Hiccough,respiratory,Diseases of the Respiratory System,medium
7869,ICD-9b (1985-1993),Symptoms involving respiratory system and other chest symptoms - Other,respiratory,Diseases of the Respiratory System,medium
7870,ICD-9b (1985-1993),Symptoms involving digestive system - Nausea and vomiting,digestive,Diseases of the Digestive System,medium
7871,ICD-9b (1985-1993),Symptoms involving digestive system - Heartburn,eye_ear,Diseases of Eye and Ear,medium
7872,ICD-9b (1985-1993),Symptoms involving digestive system - Dysphagia,digestive,Diseases of the Digestive System,medium
7873,ICD-9b (1985-1993),"Symptoms involving digestive system - Flatulence, eructation and gas pain",digestive,Diseases of the Digestive System,medium
7874,ICD-9b (1985-1993),Symptoms involving digestive system - Visible peristalsis,digestive,Diseases of the Digestive System,medium
7875,ICD-9b (1985-1993),Symptoms involving digestive system - Abnormal bowel sounds,digestive,Diseases of the Digestive System,high
7876,ICD-9b (1985-1993),Symptoms involving digestive system - Incontinence of faeces,digestive,Diseases of the Digestive System,medium
7877,ICD-9b (1985-1993),Symptoms involving digestive system - Abnormal faeces,digestive,Diseases of the Digestive System,medium
7879,ICD-9b (1985-1993),Symptoms involving digestive system - Other,digestive,Diseases of the Digestive System,medium
7880,ICD-9b (1985-1993),Symptoms involving urinary system - Renal colic,genitourinary,Diseases of the Genitourinary System,high
7881,ICD-9b (1985-1993),Symptoms involving urinary system - Dysuria,genitourinary,Diseases of the Genitourinary System,medium
7882,ICD-9b (1985-1993),Symptoms involving urinary system - Retention of urine,genitourinary,Diseases of the Genitourinary System,medium
7883,ICD-9b (1985-1993),Symptoms involving urinary system - Incontinence of urine,genitourinary,Diseases of the Genitourinary System,medium
7884,ICD-9b (1985-1993),Symptoms involving urinary system - Frequency of urination and popyuria,genitourinary,Diseases of the Genitourinary System,medium
7885,ICD-9b (1985-1993),Symptoms involving urinary system - Oliguria and anuria,genitourinary,Diseases of the Genitourinary System,medium
7886,ICD-9b (1985-1993),Symptoms involving urinary system - Other abnormality of urination,genitourinary,Diseases of the Genitourinary System,medium
7887,ICD-9b (1985-1993),Symptoms involving urinary system - Urethral discharge,genitourinary,Diseases of the Genitourinary System,high
7888,ICD-9b (1985-1993),Symptoms involving urinary system - Extravasation of urine,genitourinary,Diseases of the Genitourinary System,medium
7889,ICD-9b (1985-1993),Symptoms involving urinary system - Other,genitourinary,Diseases of the Genitourinary System,medium
7890,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Abdominal pain,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7891,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Hepatomegaly,digestive,Diseases of the Digestive System,medium
7892,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Splenomegaly,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7893,ICD-9b (1985-1993),"Other symptoms involving abdomen and pelvis - Abdominal or pelvic swelling, mass or lump",ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7894,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Abdominal rigidity,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7895,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Ascites,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7899,ICD-9b (1985-1993),Other symptoms involving abdomen and pelvis - Other,ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7900,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Abnormality of red blood cells,other,Other and Unclassified,low
7901,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Elevated sedimentation rate,other,Other and Unclassified,low
7902,ICD-9b (1985-1993),On examination of blood - Abnormal glucose tolerance test,other,Other and Unclassified,low
7903,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Excessive blood level of alcohol,Legal Drugs,Legal Drug-Related Deaths,medium
7904,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],other,Other and Unclassified,low
7905,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Other nonspecific abnormal serum enzyme levels,other,Other and Unclassified,low
7906,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Other abnormal blood chemistry,other,Other and Unclassified,low
7907,ICD-9b (1985-1993),"Nonspecific findings on examination of blood - Bacteraemia, unspecified",ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7908,ICD-9b (1985-1993),"Nonspecific findings on examination of blood - Viraemia, unspecified",ill_defined,"Symptoms, Signs and Ill-Defined Conditions",medium
7909,ICD-9b (1985-1993),Nonspecific findings on examination of blood - Other,other,Other and Unclassified,low
7910,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Proteinuria,other,Other and Unclassified,low
7911,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Chyluria,genitourinary,Diseases of the Genitourinary System,medium
7912,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Haemoglobinuria,other,Other and Unclassified,low
7913,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Myoglobinuria,other,Other and Unclassified,low
7914,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Biliuria,other,Other and Unclassified,low
7915,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Glycosuria,other,Other and Unclassified,low
7916,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Acetonuria,other,Other and Unclassified,low
7917,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Other cells and casts in urine,other,Other and Unclassified,low
7919,ICD-9b (1985-1993),Nonspecific findings on examination of urine - Other,other,Other and Unclassified,low
7920,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Cerebrospinal fluid,musculoskeletal,Diseases of Musculoskeletal System and Connective Tissue,medium
7921,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Stool contents,other,Other and Unclassified,low
7922,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Semen,other,Other and Unclassified,low
7923,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Amniotic fluid,other,Other and Unclassified,low
7924,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Saliva,other,Other and Unclassified,low
7929,ICD-9b (1985-1993),Nonspecific abnormal findings in other body substances - Other,other,Other and Unclassified,low
7930,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Skull and head,other,Other and Unclassified,low
7931,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Lung field,respiratory,Diseases of the Respiratory System,medium
7932,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Other intrathoracic organ,other,Other and Unclassified,low
7933,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Biliary tract,other,Other and Unclassified,low
7934,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Gastrointestinal tract,digestive,Diseases of the Digestive System,medium
7935,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Genitourinary organs,genitourinary,Diseases of the Genitourinary System,medium
7936,ICD-9b (1985-1993),"Nonspecific abnormal findings on radiological and other examination of body structure - Abdominal area, including retroperitoneum",other,Other and Unclassified,low
7937,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Musculoskeletal system,other,Other and Unclassified,low
7938,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Breast,other,Other and Unclassified,low
7939,ICD-9b (1985-1993),Nonspecific abnormal findings on radiological and other examination of body structure - Other,other,Other and Unclassified,low
7940,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Brain and central nervous system,nervous_system,Diseases of the Nervous System,high
7941,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Peripheral nervous system and special senses,nervous_system,Diseases of the Nervous System,medium
7942,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Pulmonary,respiratory,Diseases of the Respiratory System,medium
7943,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Cardiovascular,circulatory,Diseases of the Circulatory System,medium
7944,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Kidney,genitourinary,Diseases of the Genitourinary System,medium
7945,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Thyroid,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
7946,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Other endocrine function study,other,Other and Unclassified,low
7947,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Basal metabolism,other,Other and Unclassified,low
7948,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Liver,digestive,Diseases of the Digestive System,medium
7949,ICD-9b (1985-1993),Nonspecific abnormal results of function studies - Other,other,Other and Unclassified,low
