year,sex,age_group,deaths,population_age_group,mortality_rate_per_100k_age_group_population,mortality_rate_per_100k,denominator_label
2006,Male,25-34,3132,3565254,87.84787844007748,87.84787844007748,age group population
2006,Female,35-44,3802,4146452,91.69284969414815,91.69284969414815,age group population
2006,Male,35-44,6315,4087812,154.48362106672226,154.48362106672226,age group population
2006,Female,45-54,8099,3484283,232.4438055117796,232.4438055117796,age group population
2006,Male,45-54,12256,3438673,356.41655952746885,356.41655952746885,age group population
2006,Female,55-64,17948,3223700,556.7515587678754,556.7515587678754,age group population
2006,Male,55-64,27551,3136036,878.529455656759,878.529455656759,age group population
2006,Female,65-74,34502,2326578,1482.9504963942752,1482.9504963942752,age group population
2006,Male,65-74,48881,2111379,2315.122012675128,2315.122012675128,age group population
2006,Female,75-84,81210,1771363,4584.6051882081765,4584.6051882081765,age group population
2006,Male,75-84,81912,1263284,6484.052675407905,6484.052675407905,age group population
2006,Female,85+,111868,771640,14497.434036597377,14497.434036597377,age group population
2006,Male,85+,56182,334179,16811.9480877015,16811.9480877015,age group population
2007,Female,0-4,677,1567316,43.194863065265714,43.194863065265714,age group population
2007,Male,0-4,960,1646177,58.31693675710449,58.31693675710449,age group population
2007,Female,5-14,313,3154297,9.922971742990594,9.922971742990594,age group population
2007,Male,5-14,408,3307289,12.336387899575756,12.336387899575756,age group population
2007,Female,15-24,810,3533427,22.923920601727446,22.923920601727446,age group population
2007,Male,15-24,2015,3618468,55.686550219595695,55.686550219595695,age group population
2007,Female,25-34,1360,3597883,37.80000628147163,37.80000628147163,age group population
2007,Male,25-34,3138,3576001,87.75165331329606,87.75165331329606,age group population
2007,Female,35-44,3787,4148985,91.27533601591715,91.27533601591715,age group population
2007,Male,35-44,6264,4087666,153.24148303701915,153.24148303701915,age group population
2007,Female,45-54,8072,3557495,226.90123246835205,226.90123246835205,age group population
2007,Male,45-54,11893,3503567,339.45404783182397,339.45404783182397,age group population
2007,Female,55-64,18166,3266114,556.196140122482,556.196140122482,age group population
2007,Male,55-64,27508,3167665,868.3999097126747,868.3999097126747,age group population
2007,Female,65-74,33903,2335173,1451.841041327559,1451.841041327559,age group population
2007,Male,65-74,47830,2128996,2246.5988663200874,2246.5988663200874,age group population
2007,Female,75-84,79411,1759775,4512.56552684292,4512.56552684292,age group population
2007,Male,75-84,80573,1279404,6297.697990626885,6297.697990626885,age group population
2007,Female,85+,115752,797859,14507.826570860267,14507.826570860267,age group population
2007,Male,85+,58930,353835,16654.655418486018,16654.655418486018,age group population
2008,Female,0-4,729,1616971,45.08429650253468,45.08429650253468,age group population
2008,Male,0-4,895,1695081,52.799836703968715,52.799836703968715,age group population
2008,Female,5-14,277,3129980,8.849896804452424,8.849896804452424,age group population
2008,Male,5-14,370,3283546,11.268305667105015,11.268305667105015,age group population
2008,Female,15-24,809,3569909,22.661642075470272,22.661642075470272,age group population
2008,Male,15-24,2034,3636871,55.92719675787236,55.92719675787236,age group population
2008,Female,25-34,1445,3624999,39.86207996195309,39.86207996195309,age group population
2008,Male,25-34,3088,3622627,85.24200807866777,85.24200807866777,age group population
2008,Female,35-44,3811,4112702,92.66414148168285,92.66414148168285,age group population
2008,Male,35-44,6419,4059185,158.13519216295882,158.13519216295882,age group population
2008,Female,45-54,8291,3641132,227.7039118603775,227.7039118603775,age group population
2008,Male,45-54,12269,3584468,342.28231358182023,342.28231358182023,age group population
2008,Female,55-64,18187,3286418,553.398867703378,553.398867703378,age group population
2008,Male,55-64,27093,3189449,849.4570692304533,849.4570692304533,age group population
2008,Female,65-74,33883,2379482,1423.9653840625817,1423.9653840625817,age group population
2008,Male,65-74,47862,2178181,2197.3380540919234,2197.3380540919234,age group population
2008,Female,75-84,77827,1752166,4441.759513653386,4441.759513653386,age group population
2008,Male,75-84,79799,1296338,6155.724818681548,6155.724818681548,age group population
2008,Female,85+,119827,813640,14727.274961899611,14727.274961899611,age group population
2008,Male,85+,61876,368575,16787.89934206064,16787.89934206064,age group population
2009,Female,0-4,695,1653378,42.0351546954175,42.0351546954175,age group population
2009,Male,0-4,851,1731083,49.159976731329465,49.159976731329465,age group population
2009,Female,5-14,297,3115069,9.534299240241548,9.534299240241548,age group population
2009,Male,5-14,342,3271092,10.455224126988785,10.455224126988785,age group population
2009,Female,15-24,757,3584085,21.12115086556262,21.12115086556262,age group population
2009,Male,15-24,1899,3643646,52.11812563569567,52.11812563569567,age group population
2009,Female,25-34,1395,3657249,38.14342419671179,38.14342419671179,age group population
2009,Male,25-34,2974,3659113,81.27652794543377,81.27652794543377,age group population
2009,Female,35-44,3649,4064144,89.78520446125924,89.78520446125924,age group population
2009,Male,35-44,6473,4008022,161.50110952484792,161.50110952484792,age group population
2009,Female,45-54,7999,3727687,214.58346690588562,214.58346690588562,age group population
2009,Male,45-54,11975,3670389,326.2596961793423,326.2596961793423,age group population
2009,Female,55-64,17746,3300758,537.6340828379421,537.6340828379421,age group population
2009,Male,55-64,26607,3201654,831.0392066100835,831.0392066100835,age group population
2009,Female,65-74,32743,2437614,1343.2397418131009,1343.2397418131009,age group population
2009,Male,65-74,46748,2241047,2085.9892719786776,2085.9892719786776,age group population
2009,Female,75-84,72856,1747709,4168.657368017216,4168.657368017216,age group population
2009,Male,75-84,77068,1313642,5866.742993905493,5866.742993905493,age group population
2009,Female,85+,114148,825880,13821.378408485494,13821.378408485494,age group population
2009,Male,85+,61875,381992,16197.98320383673,16197.98320383673,age group population
2010,Female,0-4,685,1687030,40.6039015310931,40.6039015310931,age group population
2010,Male,0-4,807,1769017,45.61855538980122,45.61855538980122,age group population
2010,Female,5-14,282,3116431,9.048812567966369,9.048812567966369,age group population
2010,Male,5-14,337,3269364,10.307815220330315,10.307815220330315,age group population
2010,Female,15-24,736,3585680,20.526092679770642,20.526092679770642,age group population
2010,Male,15-24,1703,3680671,46.268737412281624,46.268737412281624,age group population
2010,Female,25-34,1349,3715718,36.30523091364845,36.30523091364845,age group population
2010,Male,25-34,2792,3703021,75.39789809455577,75.39789809455577,age group population
2010,Female,35-44,3622,3999312,90.56557727929204,90.56557727929204,age group population
2010,Male,35-44,5977,3940454,151.68302941742246,151.68302941742246,age group population
2010,Female,45-54,8158,3819866,213.5677010659536,213.5677010659536,age group population
2010,Male,45-54,12004,3759960,319.2587155182502,319.2587155182502,age group population
2010,Female,55-64,17530,3311097,529.4317865045934,529.4317865045934,age group population
2010,Male,55-64,26377,3213932,820.7080921438289,820.7080921438289,age group population
2010,Female,65-74,32699,2489179,1313.6459852826977,1313.6459852826977,age group population
2010,Male,65-74,46860,2298337,2038.8654927454068,2038.8654927454068,age group population
2010,Female,75-84,72023,1754097,4105.987297167717,4105.987297167717,age group population
2010,Male,75-84,76061,1340473,5674.191125073015,5674.191125073015,age group population
2010,Female,85+,117278,841276,13940.49039791935,13940.49039791935,age group population
2010,Male,85+,63814,397508,16053.513388409792,16053.513388409792,age group population
2011,Female,0-4,628,1711878,36.68485721529221,36.68485721529221,age group population
2011,Male,0-4,835,1795323,46.509736688050005,46.509736688050005,age group population
2011,Female,5-14,222,3122454,7.109792490137565,7.109792490137565,age group population
2011,Male,5-14,325,3275533,9.922049327544556,9.922049327544556,age group population
2011,Female,15-24,687,3604024,19.062026224020705,19.062026224020705,age group population
2011,Male,15-24,1515,3725967,40.66058556074168,40.66058556074168,age group population
2011,Female,25-34,1391,3774568,36.85189934318311,36.85189934318311,age group population
2011,Male,25-34,2618,3772674,69.39375095754363,69.39375095754363,age group population
2011,Female,35-44,3420,3926247,87.10608374867908,87.10608374867908,age group population
2011,Male,35-44,5711,3871195,147.52550569010344,147.52550569010344,age group population
2011,Female,45-54,8105,3904728,207.5688754760895,207.5688754760895,age group population
2011,Male,45-54,11883,3832960,310.0214977458674,310.0214977458674,age group population
2011,Female,55-64,17216,3328061,517.2982105796739,517.2982105796739,age group population
2011,Male,55-64,25492,3229255,789.4080832885604,789.4080832885604,age group population
2011,Female,65-74,32447,2542016,1276.4278430977618,1276.4278430977618,age group population
2011,Male,65-74,46144,2352858,1961.1893280427464,1961.1893280427464,age group population
2011,Female,75-84,69251,1764744,3924.138571940179,3924.138571940179,age group population
2011,Male,75-84,74171,1367793,5422.677261837135,5422.677261837135,age group population
2011,Female,85+,115425,854570,13506.792889991457,13506.792889991457,age group population
2011,Male,85+,64678,414079,15619.72473851608,15619.72473851608,age group population
2012,Female,0-4,609,1744133,34.917061944243926,34.917061944243926,age group population
2012,Male,0-4,807,1829072,44.1207344489446,44.1207344489446,age group population
2012,Female,5-14,258,3138049,8.221668941434631,8.221668941434631,age group population
2012,Male,5-14,320,3292197,9.719952967577578,9.719952967577578,age group population
2012,Female,15-24,639,3589826,17.800305641554772,17.800305641554772,age group population
2012,Male,15-24,1497,3730541,40.12822805056961,40.12822805056961,age group population
2012,Female,25-34,1302,3824375,34.04477855858801,34.04477855858801,age group population
2012,Male,25-34,2525,3806187,66.3393574724521,66.3393574724521,age group population
2012,Female,35-44,3198,3851457,83.03351173335182,83.03351173335182,age group population
2012,Male,35-44,5322,3796383,140.18606657968914,140.18606657968914,age group population
2012,Female,45-54,8068,3975055,202.96574512805483,202.96574512805483,age group population
2012,Male,45-54,11659,3897719,299.12366694469256,299.12366694469256,age group population
2012,Female,55-64,16845,3275927,514.2055973774751,514.2055973774751,age group population
2012,Male,55-64,24293,3174489,765.2570224688131,765.2570224688131,age group population
2012,Female,65-74,33483,2677192,1250.6760815062946,1250.6760815062946,age group population
2012,Male,65-74,46946,2485438,1888.84212762499,1888.84212762499,age group population
2012,Female,75-84,70712,1782742,3966.4741168379946,3966.4741168379946,age group population
2012,Male,75-84,76009,1399576,5430.85906017251,5430.85906017251,age group population
2012,Female,85+,123075,865656,14217.541379023538,14217.541379023538,age group population
2012,Male,85+,69664,431782,16134.067654510842,16134.067654510842,age group population
2013,Female,0-4,604,1752396,34.46709533689874,34.46709533689874,age group population
2013,Male,0-4,763,1840511,41.45587828597601,41.45587828597601,age group population
2013,Female,5-14,255,3174154,8.033636679253748,8.033636679253748,age group population
