year,cause,cause_description,sex,age,deaths
1908,470.0,Phthisis (not otherwise def.),Female,05-09,148
1908,470.0,Phthisis (not otherwise def.),Female,10-14,329
1908,470.0,Phthisis (not otherwise def.),Female,15-19,857
1908,470.0,Phthisis (not otherwise def.),Female,20-24,1069
1908,470.0,Phthisis (not otherwise def.),Female,85+,2
1908,470.0,Phthisis (not otherwise def.),Female,<1,34
1908,470.0,Phthisis (not otherwise def.),Female,T25-34,2306
1908,470.0,Phthisis (not otherwise def.),Female,T35-44,1716
1908,470.0,Phthisis (not otherwise def.),Female,T45-54,1145
1908,470.0,Phthisis (not otherwise def.),Female,T55-64,597
1908,470.0,Phthisis (not otherwise def.),Female,T65-74,280
1908,470.0,Phthisis (not otherwise def.),Female,T75-84,51
1908,470.0,Phthisis (not otherwise def.),Male,01-04,106
1908,470.0,Phthisis (not otherwise def.),Male,05-09,78
1908,470.0,Phthisis (not otherwise def.),Male,10-14,131
1908,470.0,Phthisis (not otherwise def.),Male,15-19,609
1908,470.0,Phthisis (not otherwise def.),Male,20-24,1061
1908,470.0,Phthisis (not otherwise def.),Male,85+,4
1908,470.0,Phthisis (not otherwise def.),Male,<1,39
1908,470.0,Phthisis (not otherwise def.),Male,T25-34,2562
1908,470.0,Phthisis (not otherwise def.),Male,T35-44,2422
1908,470.0,Phthisis (not otherwise def.),Male,T45-54,1983
1908,470.0,Phthisis (not otherwise def.),Male,T55-64,1200
1908,470.0,Phthisis (not otherwise def.),Male,T65-74,411
1908,470.0,Phthisis (not otherwise def.),Male,T75-84,61
1908,480.0,Tuberculous meningitis,Female,01-04,1236
1908,480.0,Tuberculous meningitis,Female,05-09,489
1908,480.0,Tuberculous meningitis,Female,10-14,199
1908,480.0,Tuberculous meningitis,Female,15-19,102
1908,480.0,Tuberculous meningitis,Female,20-24,50
1908,480.0,Tuberculous meningitis,Female,<1,596
1908,480.0,Tuberculous meningitis,Female,T25-34,72
1908,480.0,Tuberculous meningitis,Female,T35-44,38
1908,480.0,Tuberculous meningitis,Female,T45-54,24
1908,480.0,Tuberculous meningitis,Female,T55-64,3
1908,480.0,Tuberculous meningitis,Female,T65-74,1
1908,480.0,Tuberculous meningitis,Female,T75-84,1
1908,480.0,Tuberculous meningitis,Male,01-04,1320
1908,480.0,Tuberculous meningitis,Male,05-09,473
1908,480.0,Tuberculous meningitis,Male,10-14,188
1908,480.0,Tuberculous meningitis,Male,15-19,96
1908,480.0,Tuberculous meningitis,Male,20-24,63
1908,480.0,Tuberculous meningitis,Male,<1,782
1908,480.0,Tuberculous meningitis,Male,T25-34,59
1908,480.0,Tuberculous meningitis,Male,T35-44,42
1908,480.0,Tuberculous meningitis,Male,T45-54,23
1908,480.0,Tuberculous meningitis,Male,T55-64,8
1908,480.0,Tuberculous meningitis,Male,T65-74,2
1908,480.0,Tuberculous meningitis,Male,T75-84,1
1908,490.0,Tuberculous peritonitis,Female,01-04,519
1908,490.0,Tuberculous peritonitis,Female,05-09,167
1908,490.0,Tuberculous peritonitis,Female,10-14,102
1908,490.0,Tuberculous peritonitis,Female,15-19,108
1908,490.0,Tuberculous peritonitis,Female,20-24,90
1908,490.0,Tuberculous peritonitis,Female,<1,523
1908,490.0,Tuberculous peritonitis,Female,T25-34,129
1908,490.0,Tuberculous peritonitis,Female,T35-44,98
1908,490.0,Tuberculous peritonitis,Female,T45-54,57
1908,490.0,Tuberculous peritonitis,Female,T55-64,46
1908,490.0,Tuberculous peritonitis,Female,T65-74,14
1908,490.0,Tuberculous peritonitis,Female,T75-84,6
1908,490.0,Tuberculous peritonitis,Male,01-04,631
1908,490.0,Tuberculous peritonitis,Male,05-09,167
1908,490.0,Tuberculous peritonitis,Male,10-14,96
1908,490.0,Tuberculous peritonitis,Male,15-19,72
1908,490.0,Tuberculous peritonitis,Male,20-24,62
1908,490.0,Tuberculous peritonitis,Male,<1,633
1908,490.0,Tuberculous peritonitis,Male,T25-34,83
1908,490.0,Tuberculous peritonitis,Male,T35-44,83
1908,490.0,Tuberculous peritonitis,Male,T45-54,51
1908,490.0,Tuberculous peritonitis,Male,T55-64,32
1908,490.0,Tuberculous peritonitis,Male,T65-74,12
1908,490.0,Tuberculous peritonitis,Male,T75-84,2
1908,50.0,Chicken - pox,Female,01-04,15
1908,50.0,Chicken - pox,Female,05-09,5
1908,50.0,Chicken - pox,Female,<1,30
1908,50.0,Chicken - pox,Male,01-04,21
1908,50.0,Chicken - pox,Male,10-14,2
1908,50.0,Chicken - pox,Male,<1,20
1908,500.0,Tabes mesenterica,Female,01-04,166
1908,500.0,Tabes mesenterica,Female,05-09,20
1908,500.0,Tabes mesenterica,Female,10-14,14
1908,500.0,Tabes mesenterica,Female,15-19,4
1908,500.0,Tabes mesenterica,Female,20-24,1
1908,500.0,Tabes mesenterica,Female,<1,229
1908,500.0,Tabes mesenterica,Female,T25-34,3
1908,500.0,Tabes mesenterica,Female,T35-44,1
1908,500.0,Tabes mesenterica,Female,T45-54,1
1908,500.0,Tabes mesenterica,Female,T55-64,1
1908,500.0,Tabes mesenterica,Male,01-04,181
1908,500.0,Tabes mesenterica,Male,05-09,21
1908,500.0,Tabes mesenterica,Male,10-14,7
1908,500.0,Tabes mesenterica,Male,15-19,2
1908,500.0,Tabes mesenterica,Male,<1,333
1908,500.0,Tabes mesenterica,Male,T25-34,4
1908,500.0,Tabes mesenterica,Male,T35-44,1
1908,500.0,Tabes mesenterica,Male,T45-54,4
1908,500.0,Tabes mesenterica,Male,T65-74,1
1908,510.0,Lupus,Female,15-19,4
1908,510.0,Lupus,Female,20-24,1
1908,510.0,Lupus,Female,T25-34,5
1908,510.0,Lupus,Female,T35-44,9
1908,510.0,Lupus,Female,T45-54,7
1908,510.0,Lupus,Female,T55-64,1
1908,510.0,Lupus,Female,T65-74,7
1908,510.0,Lupus,Female,T75-84,4
1908,510.0,Lupus,Male,01-04,1
1908,510.0,Lupus,Male,10-14,2
1908,510.0,Lupus,Male,15-19,1
1908,510.0,Lupus,Male,20-24,2
1908,510.0,Lupus,Male,T25-34,3
1908,510.0,Lupus,Male,T35-44,2
1908,510.0,Lupus,Male,T45-54,2
1908,510.0,Lupus,Male,T55-64,1
1908,510.0,Lupus,Male,T65-74,1
1908,510.0,Lupus,Male,T75-84,3
1908,520.0,Tubercle of other organs,Female,01-04,52
1908,520.0,Tubercle of other organs,Female,05-09,56
1908,520.0,Tubercle of other organs,Female,10-14,72
1908,520.0,Tubercle of other organs,Female,15-19,63
1908,520.0,Tubercle of other organs,Female,20-24,43
1908,520.0,Tubercle of other organs,Female,<1,17
1908,520.0,Tubercle of other organs,Female,T25-34,97
1908,520.0,Tubercle of other organs,Female,T35-44,93
1908,520.0,Tubercle of other organs,Female,T45-54,54
1908,520.0,Tubercle of other organs,Female,T55-64,50
1908,520.0,Tubercle of other organs,Female,T65-74,37
1908,520.0,Tubercle of other organs,Female,T75-84,12
1908,520.0,Tubercle of other organs,Male,01-04,87
1908,520.0,Tubercle of other organs,Male,05-09,80
1908,520.0,Tubercle of other organs,Male,10-14,86
1908,520.0,Tubercle of other organs,Male,15-19,90
1908,520.0,Tubercle of other organs,Male,20-24,104
1908,520.0,Tubercle of other organs,Male,85+,1
1908,520.0,Tubercle of other organs,Male,<1,37
1908,520.0,Tubercle of other organs,Male,T25-34,163
1908,520.0,Tubercle of other organs,Male,T35-44,122
1908,520.0,Tubercle of other organs,Male,T45-54,88
1908,520.0,Tubercle of other organs,Male,T55-64,65
1908,520.0,Tubercle of other organs,Male,T65-74,43
1908,520.0,Tubercle of other organs,Male,T75-84,12
1908,530.0,General tuberculosis,Female,01-04,486
1908,530.0,General tuberculosis,Female,05-09,196
1908,530.0,General tuberculosis,Female,10-14,147
1908,530.0,General tuberculosis,Female,15-19,153
1908,530.0,General tuberculosis,Female,20-24,107
1908,530.0,General tuberculosis,Female,<1,371
1908,530.0,General tuberculosis,Female,T25-34,180
1908,530.0,General tuberculosis,Female,T35-44,155
1908,530.0,General tuberculosis,Female,T45-54,99
1908,530.0,General tuberculosis,Female,T55-64,76
1908,530.0,General tuberculosis,Female,T65-74,36
1908,530.0,General tuberculosis,Female,T75-84,16
1908,530.0,General tuberculosis,Male,01-04,556
1908,530.0,General tuberculosis,Male,05-09,166
1908,530.0,General tuberculosis,Male,10-14,112
1908,530.0,General tuberculosis,Male,15-19,128
1908,530.0,General tuberculosis,Male,20-24,131
1908,530.0,General tuberculosis,Male,<1,497
1908,530.0,General tuberculosis,Male,T25-34,221
1908,530.0,General tuberculosis,Male,T35-44,167
1908,530.0,General tuberculosis,Male,T45-54,119
1908,530.0,General tuberculosis,Male,T55-64,81
1908,530.0,General tuberculosis,Male,T65-74,30
1908,530.0,General tuberculosis,Male,T75-84,1
1908,540.0,Scrofula,Female,<1,1
1908,540.0,Scrofula,Female,T35-44,1
1908,540.0,Scrofula,Female,T55-64,1
1908,540.0,Scrofula,Female,T65-74,1
1908,540.0,Scrofula,Female,T75-84,2
1908,540.0,Scrofula,Male,01-04,4
1908,540.0,Scrofula,Male,10-14,3
1908,540.0,Scrofula,Male,<1,3
1908,540.0,Scrofula,Male,T25-34,2
1908,540.0,Scrofula,Male,T35-44,2
1908,540.0,Scrofula,Male,T45-54,1
1908,540.0,Scrofula,Male,T55-64,2
1908,540.0,Scrofula,Male,T65-74,2
1908,550.0,Parasitic diseases,Female,01-04,7
1908,550.0,Parasitic diseases,Female,05-09,2
1908,550.0,Parasitic diseases,Female,10-14,1
1908,550.0,Parasitic diseases,Female,15-19,1
1908,550.0,Parasitic diseases,Female,20-24,2
1908,550.0,Parasitic diseases,Female,<1,83
1908,550.0,Parasitic diseases,Female,T25-34,2
1908,550.0,Parasitic diseases,Female,T35-44,3
1908,550.0,Parasitic diseases,Female,T45-54,4
1908,550.0,Parasitic diseases,Female,T55-64,4
1908,550.0,Parasitic diseases,Female,T65-74,4
1908,550.0,Parasitic diseases,Female,T75-84,3
1908,550.0,Parasitic diseases,Male,01-04,6
1908,550.0,Parasitic diseases,Male,05-09,2
1908,550.0,Parasitic diseases,Male,15-19,1
1908,550.0,Parasitic diseases,Male,<1,110
1908,550.0,Parasitic diseases,Male,T25-34,2
1908,550.0,Parasitic diseases,Male,T35-44,2
1908,550.0,Parasitic diseases,Male,T45-54,1
1908,550.0,Parasitic diseases,Male,T55-64,3
1908,550.0,Parasitic diseases,Male,T65-74,1
1908,550.0,Parasitic diseases,Male,T75-84,2
1908,560.0,Starvation,Female,<1,1
1908,560.0,Starvation,Female,T65-74,3
1908,560.0,Starvation,Male,85+,1
1908,560.0,Starvation,Male,<1,4
1908,560.0,Starvation,Male,T35-44,1
1908,560.0,Starvation,Male,T45-54,2
1908,560.0,Starvation,Male,T55-64,1
1908,560.0,Starvation,Male,T65-74,2
1908,570.0,Scurvy,Female,01-04,12
1908,570.0,Scurvy,Female,20-24,1
1908,570.0,Scurvy,Female,<1,7
1908,570.0,Scurvy,Female,T35-44,4
1908,570.0,Scurvy,Female,T55-64,1
1908,570.0,Scurvy,Male,01-04,8
1908,570.0,Scurvy,Male,05-09,2
1908,570.0,Scurvy,Male,10-14,1
1908,570.0,Scurvy,Male,<1,8
1908,570.0,Scurvy,Male,T25-34,2
1908,570.0,Scurvy,Male,T35-44,1
1908,570.0,Scurvy,Male,T55-64,2
1908,570.0,Scurvy,Male,T65-74,1
1908,580.0,Alcoholism/delirium tremens,Female,20-24,1
1908,580.0,Alcoholism/delirium tremens,Female,85+,1
1908,580.0,Alcoholism/delirium tremens,Female,T25-34,67
1908,580.0,Alcoholism/delirium tremens,Female,T35-44,249
1908,580.0,Alcoholism/delirium tremens,Female,T45-54,281
1908,580.0,Alcoholism/delirium tremens,Female,T55-64,156
1908,580.0,Alcoholism/delirium tremens,Female,T65-74,58
1908,580.0,Alcoholism/delirium tremens,Female,T75-84,12
1908,580.0,Alcoholism/delirium tremens,Male,15-19,1
1908,580.0,Alcoholism/delirium tremens,Male,20-24,7
1908,580.0,Alcoholism/delirium tremens,Male,85+,3
1908,580.0,Alcoholism/delirium tremens,Male,T25-34,147
1908,580.0,Alcoholism/delirium tremens,Male,T35-44,320
1908,580.0,Alcoholism/delirium tremens,Male,T45-54,328
1908,580.0,Alcoholism/delirium tremens,Male,T55-64,218
1908,580.0,Alcoholism/delirium tremens,Male,T65-74,79
1908,580.0,Alcoholism/delirium tremens,Male,T75-84,9
1908,590.0,"Opium, morphia habit",Female,T25-34,1
1908,590.0,"Opium, morphia habit",Female,T35-44,1
1908,590.0,"Opium, morphia habit",Female,T45-54,2
1908,590.0,"Opium, morphia habit",Female,T55-64,1
1908,590.0,"Opium, morphia habit",Female,T65-74,2
1908,590.0,"Opium, morphia habit",Male,T35-44,2
1908,590.0,"Opium, morphia habit",Male,T45-54,1
1908,60.0,Measles (morbilli),Female,01-04,2743
1908,60.0,Measles (morbilli),Female,05-09,265
1908,60.0,Measles (morbilli),Female,10-14,18
1908,60.0,Measles (morbilli),Female,15-19,5
1908,60.0,Measles (morbilli),Female,20-24,6
1908,60.0,Measles (morbilli),Female,<1,820
1908,60.0,Measles (morbilli),Female,T25-34,9
1908,60.0,Measles (morbilli),Female,T35-44,6
1908,60.0,Measles (morbilli),Female,T45-54,1
1908,60.0,Measles (morbilli),Female,T55-64,2
1908,60.0,Measles (morbilli),Female,T65-74,1
1908,60.0,Measles (morbilli),Male,01-04,2909
1908,60.0,Measles (morbilli),Male,05-09,247
1908,60.0,Measles (morbilli),Male,10-14,11
1908,60.0,Measles (morbilli),Male,15-19,2
1908,60.0,Measles (morbilli),Male,20-24,3
1908,60.0,Measles (morbilli),Male,<1,958
1908,60.0,Measles (morbilli),Male,T25-34,2
1908,60.0,Measles (morbilli),Male,T35-44,2
1908,60.0,Measles (morbilli),Male,T55-64,1
1908,600.0,Industrial poisoning by lead,Female,T25-34,2
1908,600.0,Industrial poisoning by lead,Female,T45-54,1
1908,600.0,Industrial poisoning by lead,Male,15-19,3
1908,600.0,Industrial poisoning by lead,Male,20-24,3
1908,600.0,Industrial poisoning by lead,Male,T25-34,9
1908,600.0,Industrial poisoning by lead,Male,T35-44,28
1908,600.0,Industrial poisoning by lead,Male,T45-54,35
1908,600.0,Industrial poisoning by lead,Male,T55-64,18
1908,600.0,Industrial poisoning by lead,Male,T65-74,6
1908,620.0,Industrial poisoning by arsenic & other metals,Male,T35-44,1
1908,630.0,"Rheumatic fever, acute rheumatism",Female,01-04,25
1908,630.0,"Rheumatic fever, acute rheumatism",Female,05-09,126
1908,630.0,"Rheumatic fever, acute rheumatism",Female,10-14,134
1908,630.0,"Rheumatic fever, acute rheumatism",Female,15-19,110
1908,630.0,"Rheumatic fever, acute rheumatism",Female,20-24,79
1908,630.0,"Rheumatic fever, acute rheumatism",Female,<1,6
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T25-34,139
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T35-44,128
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T45-54,101
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T55-64,49
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T65-74,32
1908,630.0,"Rheumatic fever, acute rheumatism",Female,T75-84,5
1908,630.0,"Rheumatic fever, acute rheumatism",Male,01-04,30
1908,630.0,"Rheumatic fever, acute rheumatism",Male,05-09,107
1908,630.0,"Rheumatic fever, acute rheumatism",Male,10-14,152
1908,630.0,"Rheumatic fever, acute rheumatism",Male,15-19,106
1908,630.0,"Rheumatic fever, acute rheumatism",Male,20-24,67
1908,630.0,"Rheumatic fever, acute rheumatism",Male,85+,2
1908,630.0,"Rheumatic fever, acute rheumatism",Male,<1,6
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T25-34,128
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T35-44,96
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T45-54,98
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T55-64,46
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T65-74,27
1908,630.0,"Rheumatic fever, acute rheumatism",Male,T75-84,6
1908,640.0,Rheumatism of heart,Female,05-09,8
1908,640.0,Rheumatism of heart,Female,10-14,12
1908,640.0,Rheumatism of heart,Female,15-19,11
1908,640.0,Rheumatism of heart,Female,20-24,5
1908,640.0,Rheumatism of heart,Female,85+,2
1908,640.0,Rheumatism of heart,Female,T25-34,18
1908,640.0,Rheumatism of heart,Female,T35-44,20
1908,640.0,Rheumatism of heart,Female,T45-54,25
1908,640.0,Rheumatism of heart,Female,T55-64,43
1908,640.0,Rheumatism of heart,Female,T65-74,37
1908,640.0,Rheumatism of heart,Female,T75-84,26
1908,640.0,Rheumatism of heart,Male,01-04,2
1908,640.0,Rheumatism of heart,Male,05-09,4
1908,640.0,Rheumatism of heart,Male,10-14,9
1908,640.0,Rheumatism of heart,Male,15-19,16
1908,640.0,Rheumatism of heart,Male,20-24,9
1908,640.0,Rheumatism of heart,Male,T25-34,8
1908,640.0,Rheumatism of heart,Male,T35-44,15
1908,640.0,Rheumatism of heart,Male,T45-54,25
1908,640.0,Rheumatism of heart,Male,T55-64,29
1908,640.0,Rheumatism of heart,Male,T65-74,33
1908,640.0,Rheumatism of heart,Male,T75-84,6
1908,650.0,Chronic rheumatism,Female,20-24,1
1908,650.0,Chronic rheumatism,Female,85+,14
1908,650.0,Chronic rheumatism,Female,T25-34,4
1908,650.0,Chronic rheumatism,Female,T35-44,10
1908,650.0,Chronic rheumatism,Female,T45-54,17
1908,650.0,Chronic rheumatism,Female,T55-64,50
1908,650.0,Chronic rheumatism,Female,T65-74,85
1908,650.0,Chronic rheumatism,Female,T75-84,68
1908,650.0,Chronic rheumatism,Male,85+,4
1908,650.0,Chronic rheumatism,Male,T25-34,2
1908,650.0,Chronic rheumatism,Male,T35-44,8
1908,650.0,Chronic rheumatism,Male,T45-54,11
1908,650.0,Chronic rheumatism,Male,T55-64,39
1908,650.0,Chronic rheumatism,Male,T65-74,84
1908,650.0,Chronic rheumatism,Male,T75-84,47
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,10-14,1
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,20-24,2
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,85+,16
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T25-34,12
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T35-44,19
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T45-54,74
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T55-64,178
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T65-74,247
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Female,T75-84,166
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,05-09,1
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,20-24,1
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,85+,3
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T25-34,4
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T35-44,13
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T45-54,33
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T55-64,58
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T65-74,85
1908,660.0,"Rheumatoid arthritis, rheumatic gout",Male,T75-84,47
1908,670.0,Gout,Female,85+,4
1908,670.0,Gout,Female,T35-44,3
1908,670.0,Gout,Female,T45-54,5
1908,670.0,Gout,Female,T55-64,14
1908,670.0,Gout,Female,T65-74,31
1908,670.0,Gout,Female,T75-84,26
1908,670.0,Gout,Male,85+,5
1908,670.0,Gout,Male,T25-34,2
1908,670.0,Gout,Male,T35-44,12
1908,670.0,Gout,Male,T45-54,48
1908,670.0,Gout,Male,T55-64,79
1908,670.0,Gout,Male,T65-74,129
1908,670.0,Gout,Male,T75-84,58
1908,680.0,Carcinoma,Female,01-04,1
1908,680.0,Carcinoma,Female,10-14,1
1908,680.0,Carcinoma,Female,15-19,5
1908,680.0,Carcinoma,Female,20-24,22
1908,680.0,Carcinoma,Female,85+,176
1908,680.0,Carcinoma,Female,T25-34,210
1908,680.0,Carcinoma,Female,T35-44,1214
1908,680.0,Carcinoma,Female,T45-54,2318
1908,680.0,Carcinoma,Female,T55-64,2974
1908,680.0,Carcinoma,Female,T65-74,2767
1908,680.0,Carcinoma,Female,T75-84,1219
1908,680.0,Carcinoma,Male,01-04,1
1908,680.0,Carcinoma,Male,05-09,1
1908,680.0,Carcinoma,Male,10-14,2
1908,680.0,Carcinoma,Male,15-19,6
1908,680.0,Carcinoma,Male,20-24,20
1908,680.0,Carcinoma,Male,85+,90
1908,680.0,Carcinoma,Male,T25-34,101
1908,680.0,Carcinoma,Male,T35-44,469
1908,680.0,Carcinoma,Male,T45-54,1429
1908,680.0,Carcinoma,Male,T55-64,2322
1908,680.0,Carcinoma,Male,T65-74,2184
1908,680.0,Carcinoma,Male,T75-84,851
1908,690.0,Sarcoma,Female,01-04,37
1908,690.0,Sarcoma,Female,05-09,22
1908,690.0,Sarcoma,Female,10-14,17
1908,690.0,Sarcoma,Female,15-19,29
1908,690.0,Sarcoma,Female,20-24,42
1908,690.0,Sarcoma,Female,85+,12
1908,690.0,Sarcoma,Female,<1,8
1908,690.0,Sarcoma,Female,T25-34,77
1908,690.0,Sarcoma,Female,T35-44,100
1908,690.0,Sarcoma,Female,T45-54,161
1908,690.0,Sarcoma,Female,T55-64,168
1908,690.0,Sarcoma,Female,T65-74,119
1908,690.0,Sarcoma,Female,T75-84,50
1908,690.0,Sarcoma,Male,01-04,48
1908,690.0,Sarcoma,Male,05-09,31
1908,690.0,Sarcoma,Male,10-14,28
1908,690.0,Sarcoma,Male,15-19,43
1908,690.0,Sarcoma,Male,20-24,53
1908,690.0,Sarcoma,Male,85+,5
1908,690.0,Sarcoma,Male,<1,13
1908,690.0,Sarcoma,Male,T25-34,124
1908,690.0,Sarcoma,Male,T35-44,145
1908,690.0,Sarcoma,Male,T45-54,178
1908,690.0,Sarcoma,Male,T55-64,199
1908,690.0,Sarcoma,Male,T65-74,142
1908,690.0,Sarcoma,Male,T75-84,45
1908,70.0,German measles,Female,01-04,4
1908,70.0,German measles,Female,15-19,1
1908,70.0,German measles,Female,<1,4
1908,70.0,German measles,Female,T25-34,2
1908,70.0,German measles,Male,01-04,5
1908,70.0,German measles,Male,05-09,1
1908,70.0,German measles,Male,10-14,1
1908,70.0,German measles,Male,<1,3
1908,70.0,German measles,Male,T35-44,1
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,01-04,3
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,05-09,4
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,10-14,4
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,15-19,9
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,20-24,19
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,85+,85
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T25-34,148
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T35-44,629
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T45-54,1461
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T55-64,1944
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T65-74,1910
1908,700.0,"Cancer, malignant disease (n.o.d.)",Female,T75-84,851
1908,700.0,"Cancer, malignant disease (n.o.d.)",Male,01-04,2
1908,700.0,"Cancer, malignant disease (n.o.d.)",Male,05-09,3
1908,700.0,"Cancer, malignant disease (n.o.d.)",Male,10-14,2
